v0101,v0102,v0103,v0103A,v0103B,v0104,v0201,v02A01,v02A02,v02A03,v02B01,v0301,v0302,v04A02,V04A03,V04B01,Exception,route,soortGezag,gezag_ouder1,gezag_ouder2,gezag_niet_ouder1,gezag_niet_ouder2,Index,Uitleg
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,Nee,,41,GG,Ja,Ja,Ja,Ja,4150,Ingezeten - minderjarig - heeft één ouder - gehuwd/partnerschap - ouder en partner zijn bevoegd tot gezag - soort gezag is GG - ouder en partner gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Nee,,41a,GG,Ja,Ja,Ja,Ja,4151,Ingezeten - minderjarig - adoptie NL akte - heeft één ouder - gehuwd/partnerschap - ouder en partner zijn bevoegd tot gezag - soort gezag is GG - ouder en partner gezag
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,Ja_nietouder1,,42no1,OG1,Ja,Nee,Nee,Nee,4260,Ingezeten - minderjarig - heeft één ouder - ouder ongehuwd/geen partnerschap - partner is onbevoegd tot gezag - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_nietouder1,,42ano1,OG1,Ja,Nee,Nee,Nee,4261,Ingezeten - minderjarig - adoptie NL akte - heeft één ouder - gehuwd/partnerschap - partner is onbevoegd tot gezag - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,Ja_nietouder2,,42no2,OG1,Nee,Ja,Nee,Nee,4270,Ingezeten - minderjarig - heeft één ouder - ouder ongehuwd/geen partnerschap - partner is onbevoegd tot gezag - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_nietouder2,,42ano2,OG1,Nee,Ja,Nee,Nee,4271,Ingezeten - minderjarig - adoptie NL akte - heeft één ouder - gehuwd/partnerschap - partner is onbevoegd tot gezag - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,Ja_ouder1,,43o1,V,Nee,Nee,Ja,Nee,4360,Ingezeten - minderjarig - heeft één ouder - ouder ongehuwd/geen partnerschap - ouder onbevoegd - soort gezag is V - de partner van ouder1 is voogd
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_ouder1,,43ao1,V,Nee,Nee,Ja,Nee,4361,Ingezeten - minderjarig - adoptie NL akte - heeft één ouder - gehuwd/partnerschap - ouder onbevoegd - soort gezag is V - de partner van ouder1 is voogd
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,Ja_ouder2,,43o2,V,Nee,Nee,Nee,Ja,4370,Ingezeten - minderjarig - heeft één ouder - ouder ongehuwd/geen partnerschap - ouder onbevoegd - soort gezag is V - de partner van ouder2 is voogd
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_ouder2,,43ao2,V,Nee,Nee,Nee,Ja,4371,Ingezeten - minderjarig - adoptie NL akte - heeft één ouder - gehuwd/partnerschap - ouder onbevoegd - soort gezag is V - de partner van ouder2 is voogd
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,Ja_beiden,,44,G,Nee,Nee,Nee,Nee,4450,Ingezeten - minderjarig - heeft één ouder - ouder gehuwd/partnerschap - ouder en partner onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_beiden,,44a,G,Nee,Nee,Nee,Nee,4451,Ingezeten - minderjarig - adoptie NL akte - heeft één ouder - ouder gehuwd/partnerschap - ouder en partner onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,,,,,,,,,,,45e,N,Nee,Nee,Nee,Nee,4500,gezag is niet te bepalen omdat bij bepaling huwelijk/partnerschap relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,,,,,,,,,,,45ae,N,Nee,Nee,Nee,Nee,4501,gezag is niet te bepalen omdat bij bepaling huwelijk/partnerschap relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee,,,,,,,,,,45ee,N,Nee,Nee,Nee,Nee,4510,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee,,,,,,,,,,45aee,N,Nee,Nee,Nee,Nee,4511,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee,,,,,,Nee,,,,45,OG2,Ja,Ja,Nee,Nee,4550,Ingezeten - minderjarig - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee,,,,,,Nee,,,,45a,OG2,Ja,Ja,Nee,Nee,4551,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee,,,,,,Ja_ouder1,,,,46,OG1,Nee,Ja,Nee,Nee,4650,Ingezeten - minderjarig - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee,,,,,,Ja_ouder1,,,,46a,OG1,Nee,Ja,Nee,Nee,4651,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee,,,,,,Ja_ouder2,,,,47,OG1,Ja,Nee,Nee,Nee,4750,Ingezeten - minderjarig - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee,,,,,,Ja_ouder2,,,,47a,OG1,Ja,Nee,Nee,Nee,4751,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee,,,,,,Ja_beiden,,,,48,G,Nee,Nee,Nee,Nee,4850,Ingezeten - minderjarig - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee,,,,,,Ja_beiden,,,,48a,G,Nee,Nee,Nee,Nee,4851,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Ja,,,,,,,,,,49e,N,Nee,Nee,Nee,Nee,4900,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,,,,,49ae,N,Nee,Nee,Nee,Nee,4901,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Ja,,,,,,Nee,,,,49,OG2,Ja,Ja,Nee,Nee,4950,Ingezeten - minderjarig - heeft twee ouders - gehuwd/partnerschap - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,Nee,,,,49a,OG2,Ja,Ja,Nee,Nee,4951,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - gehuwd/partnerschap - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Ja,,,,,,Ja_ouder1,,,,50,OG1,Nee,Ja,Nee,Nee,5050,Ingezeten - minderjarig - heeft twee ouders - gehuwd/partnerschap - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,Ja_ouder1,,,,50a,OG1,Nee,Ja,Nee,Nee,5051,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - gehuwd/partnerschap - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Ja,,,,,,Ja_ouder2,,,,51,OG1,Ja,Nee,Nee,Nee,5150,Ingezeten - minderjarig - heeft twee ouders - gehuwd/partnerschap - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,Ja_ouder2,,,,51a,OG1,Ja,Nee,Nee,Nee,5151,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - gehuwd/partnerschap - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Ja,,,,,,Ja_beiden,,,,52,G,Nee,Nee,Nee,Nee,5250,Ingezeten - minderjarig - heeft twee ouders - gehuwd/partnerschap - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,Ja_beiden,,,,52a,G,Nee,Nee,Nee,Nee,5251,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - gehuwd/partnerschap - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,,,,,,,,,,53e,N,Nee,Nee,Nee,Nee,5300,gezag is niet te bepalen omdat bij de bepaling van adoptie relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,,,,,,,,,,53ae,N,Nee,Nee,Nee,Nee,5301,gezag is niet te bepalen omdat bij de bepaling van adoptie relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,,,,,,,,,53ee,N,Nee,Nee,Nee,Nee,5310,gezag kan niet worden bepaald omdat bij het bepalen van erkenning relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,,,,,,,,,53aee,N,Nee,Nee,Nee,Nee,5311,gezag kan niet worden bepaald omdat bij het bepalen van erkenning relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,,,,,,,53v1eee,N,Nee,Nee,Nee,Nee,5320,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,,,,,,,53v2eee,N,Nee,Nee,Nee,Nee,5320,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,,,,53eee,N,Nee,Nee,Nee,Nee,5320,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,,,,,,,53v1aeee,N,Nee,Nee,Nee,Nee,5321,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,,,,,,,53v2aeee,N,Nee,Nee,Nee,Nee,5321,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,,,,53aeee,N,Nee,Nee,Nee,Nee,5321,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,,,,Ja,,,53v1,G,Nee,Nee,Nee,Nee,5350,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning door ouder2 voor 20230101 - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,,,,Ja,,,53v2,G,Nee,Nee,Nee,Nee,5350,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Ja,,,53,G,Nee,Nee,Nee,Nee,5350,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,,,,Ja,,,53v1a,G,Nee,Nee,Nee,Nee,5351,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,,,,Ja,,,53v2a,G,Nee,Nee,Nee,Nee,5351,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Ja,,,53a,G,Nee,Nee,Nee,Nee,5351,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,,,,,53ne,N,Nee,Nee,Nee,Nee,5360,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,,,,,53ane,N,Nee,Nee,Nee,Nee,5361,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_ouder1,,,,53n1,OG1,Nee,Ja,Nee,Nee,5370,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_ouder1,,,,53an1,OG1,Nee,Ja,Nee,Nee,5371,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_ouder2,,,,53n2,OG1,Ja,Nee,Nee,Nee,5380,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_ouder2,,,,53an2,OG1,Ja,Nee,Nee,Nee,5381,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_beiden,,,,53nb,G,Nee,Nee,Nee,Nee,5390,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_beiden,,,,53anb,G,Nee,Nee,Nee,Nee,5391,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,,,,Nee,,,54v1,OG1,Ja,Nee,Nee,Nee,5450,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - beiden bevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,,,,Nee,,,54v2,OG1,Nee,Ja,Nee,Nee,5450,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag  - beiden bevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee,,,54,N,Nee,Nee,Nee,Nee,5450,gezag kan niet worden bepaald gezag kan niet worden bepaald omdat niet kan worden vastgesteld welke ouder de geboortemoeder is.
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee,,,54a,N,Nee,Nee,Nee,Nee,5451,gezag kan niet worden bepaald omdat omdat niet kan worden vastgesteld welke ouder de geboortemoeder is.
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,,,,Nee_ouder1,,,54v1o1,OG1,Ja,Nee,Nee,Nee,5460,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - ouder1 is bevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,,,,Nee_ouder1,,,54v2o1,OG1,Ja,Nee,Nee,Nee,5460,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - ouder1 is bevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee_ouder1,,,54o1,OG1,Ja,Nee,Nee,Nee,5460,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - ouder1 met ingangsdatum familierechtelijke betrekking gelijk geboortedatum kind heeft het gezag - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee_ouder1,,,54ao1,OG1,Ja,Nee,Nee,Nee,5461,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - ouder1 met ingangsdatum familierechtelijke betrekking gelijk geboortedatum kind heeft het gezag - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,,,,Nee_ouder2,,,54v1o2,OG1,Nee,Ja,Nee,Nee,5470,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - ouder2 is bevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,,,,Nee_ouder2,,,54v2o2,OG1,Nee,Ja,Nee,Nee,5470,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - ouder2 is bevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee_ouder2,,,54o2,OG1,Nee,Ja,Nee,Nee,5470,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - ouder2 met ingangsdatum familierechtelijke betrekking gelijk geboortedatum kind heeft het gezag - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee_ouder2,,,54a02,OG1,Nee,Ja,Nee,Nee,5471,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - ouder2 met ingangsdatum familierechtelijke betrekking gelijk geboortedatum kind heeft het gezag - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Nee,,,,54n,OG2,Ja,Ja,Nee,Nee,5480,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Nee,,,,54an,OG2,Ja,Ja,Nee,Nee,5481,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,,,,,55e,N,Nee,Nee,Nee,Nee,5500,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Ja,,,,,,,,,55ae,N,Nee,Nee,Nee,Nee,5501,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Nee,,,,55,OG2,Ja,Ja,Nee,Nee,5550,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Nee,,,,55a,OG2,Ja,Ja,Nee,Nee,5551,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_ouder1,,,,56,OG1,Nee,Ja,Nee,Nee,5650,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_ouder1,,,,56a,OG1,Nee,Ja,Nee,Nee,5651,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_ouder2,,,,57,OG1,Ja,Nee,Nee,Nee,5750,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_ouder2,,,,57a,OG1,Ja,Nee,Nee,Nee,5751,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_beiden,,,,58,G,Nee,Nee,Nee,Nee,5850,Ingezeten - minderjarig - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_beiden,,,,58a,G,Nee,Nee,Nee,Nee,5851,Ingezeten - minderjarig - adoptie NL akte - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
